Site, Name, Date, InTime, InStatus, InDoor, OutTime, OutStatus, OutDoor, Lunch, Break, Supper, Daily, Running
GenericSiteA,Generic Employee 11,42312,0.447835648, , In Reader,0.837349537, , Out Reader, 00:00, 00:00, 00:00, 09:15, 72:15:00
GenericSiteA,Generic Employee 11,42313,0.322326389, , In Reader,0.710972222, , Out Reader, 00:00, 00:00, 00:00, 09:15, 81:30:00
GenericSiteA,Generic Employee 11,42315,0.455706019, , In Reader,0.836284722, , Out Reader, 00:00, 00:00, 00:00, 09:00, 90:30:00
GenericSiteA,Generic Employee 11,42316,0.456793981, , In Reader,0.838425926, , Out Reader, 00:00, 00:00, 00:00, 09:00, 99:30:00
GenericSiteA,Generic Employee 11,42317,0.452592593, , In Reader,0.83712963, , Out Reader, 00:00, 00:00, 00:00, 09:00, 108:30:00
GenericSiteA,Generic Employee 11,42318,0.460416667, , In Reader,0.837222222, , Out Reader, 00:00, 00:00, 00:00, 09:00, 117:30:00
GenericSiteA,Generic Employee 11,42319,0.468715278, , In Reader,0.837488426, , Out Reader, 00:00, 00:00, 00:00, 08:45, 126:15:00
GenericSiteA,Generic Employee 11,42322,0.45212963, , In Reader,0.839270833, , Out Reader, 00:00, 00:00, 00:00, 09:00, 135:15:00
GenericSiteA,Generic Employee 11,42323,0.453541667, , In Reader,0.839664352, , Out Reader, 00:00, 00:00, 00:00, 09:00, 144:15:00
GenericSiteA,Generic Employee 11,42328,0.457800926, , In Reader,0.836157407, , Out Reader, 00:00, 00:00, 00:00, 09:00, 153:15:00
GenericSiteA,Generic Employee 11,42329,0.455428241, , In Reader,0.83787037, , Out Reader, 00:00, 00:00, 00:00, 09:00, 162:15:00
GenericSiteA,Generic Employee 11,42330,0.458240741, , In Reader,0.836724537, , Out Reader, 00:00, 00:00, 00:00, 09:00, 171:15:00
GenericSiteA,Generic Employee 11,42331,0.448680556, , In Reader,0.841643519, , Out Reader, 00:00, 00:00, 00:00, 09:15, 180:30:00
GenericSiteA,Generic Employee 11,42332,0.44693287, , In Reader,0.838506944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 189:45:00
GenericSiteA,Generic Employee 12,42301,0.33025463, , In Reader,0.711122685, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 12,42302, , No Punch, ,0.752974537, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42304,0.372858796, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42304,0.751331019, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42304,0.489178241, , In Reader,0.87625, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:15
GenericSiteA,Generic Employee 12,42306, , No Punch, ,0.876354167, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42307,0.364872685, , In Reader,0.751261574, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:30:00
GenericSiteA,Generic Employee 12,42310,0.356921296, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42310,0.709375, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42312,0.440787037, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42312,0.711018519, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 12,42312,0.451689815, , In Reader,0.834224537, , Out Reader, 00:00, 00:00, 00:00, 09:00, 36:30:00
GenericSiteA,Generic Employee 12,42317,0.430671296, , In Reader,0.83443287, , Out Reader, 00:00, 00:00, 00:00, 09:30, 46:00:00
GenericSiteA,Generic Employee 12,42318,0.325740741, , In Reader,0.710752315, , Out Reader, 00:00, 00:00, 00:00, 09:00, 55:00:00
GenericSiteA,Generic Employee 12,42320,0.330543981, , In Reader,0.709641204, , Out Reader, 00:00, 00:00, 00:00, 09:00, 64:00:00
GenericSiteA,Generic Employee 12,42321,0.326087963, , In Reader,0.709664352, , Out Reader, 00:00, 00:00, 00:00, 09:00, 73:00:00
GenericSiteA,Generic Employee 13,42301,0.407777778, , In Reader,0.793287037, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 13,42302,0.465034722, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 13,42305,0.364930556, , In Reader,0.754293981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 13,42306, , No Punch, ,0.752650463, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 13,42308,0.366550926, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 13,42313,0.332337963, , In Reader,0.711458333, , Out Reader, 00:00, 00:00, 00:00, 09:00, 27:30:00
GenericSiteA,Generic Employee 13,42314,0.455393519, , In Reader,0.836030093, , Out Reader, 00:00, 00:00, 00:00, 09:00, 36:30:00
GenericSiteA,Generic Employee 13,42316,0.454699074, , In Reader,0.793506944, , Out Reader, 00:00, 00:00, 00:00, 08:00, 44:30:00
GenericSiteA,Generic Employee 13,42317,0.373784722, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 14,42301,0.443726852, , In Reader,0.834652778, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 14,42302,0.477847222, , In Reader,0.877349537, , Out Reader, 00:00, 00:00, 00:00, 09:30, 18:45
GenericSiteA,Generic Employee 14,42303,0.481909722, , In Reader,0.877615741, , Out Reader, 00:00, 00:00, 00:00, 09:30, 28:15:00
GenericSiteA,Generic Employee 14,42306,0.359953704, , In Reader,0.751527778, , Out Reader, 00:00, 00:00, 00:00, 09:15, 37:30:00
GenericSiteA,Generic Employee 14,42307,0.476793981, , In Reader,0.876342593, , Out Reader, 00:00, 00:00, 00:00, 09:30, 47:00:00
GenericSiteA,Generic Employee 14,42308,0.436944444, , In Reader,0.835358796, , Out Reader, 00:00, 00:00, 00:00, 09:30, 56:30:00
GenericSiteA,Generic Employee 14,42309,0.493460648, , In Reader,0.876851852, , Out Reader, 00:00, 00:00, 00:00, 09:00, 65:30:00
GenericSiteA,Generic Employee 14,42310,0.356631944, , In Reader,0.709178241, , Out Reader, 00:00, 00:00, 00:00, 08:30, 74:00:00
GenericSiteA,Generic Employee 14,42312,0.318645833, , In Reader,0.709039352, , Out Reader, 00:00, 00:00, 00:00, 09:15, 83:15:00
GenericSiteA,Generic Employee 14,42316,0.435856481, , In Reader,0.8365625, , Out Reader, 00:00, 00:00, 00:00, 09:30, 92:45:00
GenericSiteA,Generic Employee 14,42317,0.326134259, , In Reader,0.709710648, , Out Reader, 00:00, 00:00, 00:00, 09:00, 101:45:00
GenericSiteA,Generic Employee 14,42318,0.403240741, , In Reader,0.795011574, , Out Reader, 00:00, 00:00, 00:00, 09:15, 111:00:00
GenericSiteA,Generic Employee 14,42321,0.439305556, , In Reader,0.835590278, , Out Reader, 00:00, 00:00, 00:00, 09:30, 120:30:00
GenericSiteA,Generic Employee 14,42322,0.318159722, , In Reader,0.710856481, , Out Reader, 00:00, 00:00, 00:00, 09:15, 129:45:00
GenericSiteA,Generic Employee 14,42323,0.442673611, , In Reader,0.838831019, , Out Reader, 00:00, 00:00, 00:00, 09:15, 139:00:00
GenericSiteA,Generic Employee 14,42324,0.318576389, , In Reader,0.713854167, , Out Reader, 00:00, 00:00, 00:00, 09:15, 148:15:00
GenericSiteA,Generic Employee 14,42325,0.449537037, , In Reader,0.834930556, , Out Reader, 00:00, 00:00, 00:00, 09:15, 157:30:00
GenericSiteA,Generic Employee 14,42326,0.359814815, , In Reader,0.751782407, , Out Reader, 00:00, 00:00, 00:00, 09:15, 166:45:00
GenericSiteA,Generic Employee 14,42327,0.318298611, , In Reader,0.710416667, , Out Reader, 00:00, 00:00, 00:00, 09:15, 176:00:00
GenericSiteA,Generic Employee 14,42330,0.365196759, , In Reader,0.752453704, , Out Reader, 00:00, 00:00, 00:00, 09:15, 185:15:00
GenericSiteA,Generic Employee 14,42332,0.447881944, , In Reader,0.836412037, , Out Reader, 00:00, 00:00, 00:00, 09:15, 194:30:00
GenericSiteA,Generic Employee 14,42333,0.316458333, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42303,0.539953704, , In Reader,0.877569444, , Out Reader, 00:00, 00:00, 00:00, 08:00, 08:00
GenericSiteA,Generic Employee 15,42304,0.453530093, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42314, , No Punch, ,0.834560185, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42317,0.449143519, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42318, , No Punch, ,0.711956019, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42322, , No Punch, ,0.836493056, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42323, , No Punch, ,0.752083333, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42325,0.321724537, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42328, , No Punch, ,0.8353125, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 15,42330, , No Punch, ,0.83474537, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42303,0.49619213, , In Reader,0.8775, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 16,42304, , No Punch, ,0.879050926, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42306,0.374097222, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42308,0.488055556, , In Reader,0.87662037, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:15
GenericSiteA,Generic Employee 16,42309,0.478449074, , In Reader,0.877581019, , Out Reader, 00:00, 00:00, 00:00, 09:30, 27:45:00
GenericSiteA,Generic Employee 16,42310,0.4115625, , In Reader,0.751412037, , Out Reader, 00:00, 00:00, 00:00, 08:00, 35:45:00
GenericSiteA,Generic Employee 16,42311,0.3728125, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42320,0.448854167, , In Reader,0.834652778, , Out Reader, 00:00, 00:00, 00:00, 09:15, 45:00:00
GenericSiteA,Generic Employee 16,42321,0.329953704, , In Reader,0.709733796, , Out Reader, 00:00, 00:00, 00:00, 09:00, 54:00:00
GenericSiteA,Generic Employee 16,42322,0.368090278, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42324,0.453657407, , In Reader,0.834791667, , Out Reader, 00:00, 00:00, 00:00, 09:00, 63:00:00
GenericSiteA,Generic Employee 16,42325,0.453738426, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 16,42325,0.355706019, , In Reader,0.709675926, , Out Reader, 00:00, 00:00, 00:00, 08:30, 71:30:00
GenericSiteA,Generic Employee 16,42327,0.449849537, , In Reader,0.834930556, , Out Reader, 00:00, 00:00, 00:00, 09:15, 80:45:00
GenericSiteA,Generic Employee 16,42328,0.454837963, , In Reader,0.835671296, , Out Reader, 00:00, 00:00, 00:00, 09:00, 89:45:00
GenericSiteA,Generic Employee 16,42331,0.323842593, , In Reader,0.710752315, , Out Reader, 00:00, 00:00, 00:00, 09:15, 99:00:00
GenericSiteA,Generic Employee 17,42303, , No Punch, ,0.75193287, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 17,42304,0.371990741, , In Reader,0.7540625, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 17,42305,0.37005787, , In Reader,0.754189815, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:00
GenericSiteA,Generic Employee 17,42306, , No Punch, ,0.755092593, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 17,42307,0.370868056, , In Reader,0.756527778, , Out Reader, 00:00, 00:00, 00:00, 09:00, 27:00:00
GenericSiteA,Generic Employee 17,42310,0.367025463, , In Reader,0.710671296, , Out Reader, 00:00, 00:00, 00:00, 08:15, 35:15:00
GenericSiteA,Generic Employee 17,42311,0.326145833, , In Reader,0.709884259, , Out Reader, 00:00, 00:00, 00:00, 09:00, 44:15:00
GenericSiteA,Generic Employee 17,42312,0.324537037, , In Reader,0.710810185, , Out Reader, 00:00, 00:00, 00:00, 09:15, 53:30:00
GenericSiteA,Generic Employee 17,42313,0.332407407, , In Reader,0.7109375, , Out Reader, 00:00, 00:00, 00:00, 09:00, 62:30:00
GenericSiteA,Generic Employee 17,42314,0.33375, , In Reader,0.711886574, , Out Reader, 00:00, 00:00, 00:00, 09:00, 71:30:00
GenericSiteA,Generic Employee 17,42317,0.333946759, , In Reader,0.712303241, , Out Reader, 00:00, 00:00, 00:00, 09:00, 80:30:00
GenericSiteA,Generic Employee 17,42318, , No Punch, ,0.710925926, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 17,42319,0.328611111, , In Reader,0.716493056, , Out Reader, 00:00, 00:00, 00:00, 09:00, 89:30:00
GenericSiteA,Generic Employee 17,42320,0.330069444, , In Reader,0.711388889, , Out Reader, 00:00, 00:00, 00:00, 09:00, 98:30:00
GenericSiteA,Generic Employee 17,42321,0.331527778, , In Reader,0.708657407, , Out Reader, 00:00, 00:00, 00:00, 09:00, 107:30:00
GenericSiteA,Generic Employee 17,42324,0.335277778, , In Reader,0.59099537, , Out Reader, 00:00, 00:00, 00:00, 06:00, 113:30:00
GenericSiteA,Generic Employee 17,42325,0.328298611, , In Reader,0.711122685, , Out Reader, 00:00, 00:00, 00:00, 09:00, 122:30:00
GenericSiteA,Generic Employee 17,42326,0.343136574, , In Reader,0.723217593, , Out Reader, 00:00, 00:00, 00:00, 09:00, 131:30:00
GenericSiteA,Generic Employee 17,42327,0.323425926, , In Reader,0.711111111, , Out Reader, 00:00, 00:00, 00:00, 09:15, 140:45:00
GenericSiteA,Generic Employee 17,42328,0.323773148, , In Reader,0.714872685, , Out Reader, 00:00, 00:00, 00:00, 09:15, 150:00:00
GenericSiteA,Generic Employee 17,42331,0.331076389, , In Reader,0.713310185, , Out Reader, 00:00, 00:00, 00:00, 09:00, 159:00:00
GenericSiteA,Generic Employee 17,42332,0.331111111, , In Reader,0.71119213, , Out Reader, 00:00, 00:00, 00:00, 09:00, 168:00:00
GenericSiteA,Generic Employee 17,42333,0.333229167, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 18,42313,0.448356481, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 18,42313,0.323171296, , In Reader,0.710462963, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 18,42315,0.325196759, , In Reader,0.711643519, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 18,42320,0.321747685, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 18,42321,0.321145833, , In Reader,0.709780093, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:45:00
GenericSiteA,Generic Employee 18,42322,0.320601852, , In Reader,0.711215278, , Out Reader, 00:00, 00:00, 00:00, 09:15, 37:00:00
GenericSiteA,Generic Employee 18,42323, , No Punch, ,0.755497685, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 18,42325,0.324606481, , In Reader,0.710949074, , Out Reader, 00:00, 00:00, 00:00, 09:15, 46:15:00
GenericSiteA,Generic Employee 18,42326, , No Punch, ,0.714282407, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 18,42327,0.331759259, , In Reader,0.711157407, , Out Reader, 00:00, 00:00, 00:00, 09:00, 55:15:00
GenericSiteA,Generic Employee 18,42328,0.324178241, , In Reader,0.711319444, , Out Reader, 00:00, 00:00, 00:00, 09:15, 64:30:00
GenericSiteA,Generic Employee 18,42331,0.448530093, , In Reader,0.835428241, , Out Reader, 00:00, 00:00, 00:00, 09:15, 73:45:00
GenericSiteA,Generic Employee 18,42332,0.441666667, , In Reader,0.837013889, , Out Reader, 00:00, 00:00, 00:00, 09:15, 83:00:00
GenericSiteA,Generic Employee 19,42303,0.498159722, , In Reader,0.879212963, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 19,42304,0.414247685, , In Reader,0.794467593, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:00
GenericSiteA,Generic Employee 19,42306,0.410358796, , In Reader,0.798078704, , Out Reader, 00:00, 00:00, 00:00, 09:00, 27:00:00
GenericSiteA,Generic Employee 19,42307,0.372164352, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 19,42310,0.450925926, , In Reader,0.836284722, , Out Reader, 00:00, 00:00, 00:00, 09:00, 36:00:00
GenericSiteA,Generic Employee 19,42311,0.45380787, , In Reader,0.836979167, , Out Reader, 00:00, 00:00, 00:00, 09:00, 45:00:00
GenericSiteA,Generic Employee 19,42312,0.458206019, , In Reader,0.836006944, , Out Reader, 00:00, 00:00, 00:00, 09:00, 54:00:00
GenericSiteA,Generic Employee 19,42313,0.453622685, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 19,42317,0.330486111, , In Reader,0.709490741, , Out Reader, 00:00, 00:00, 00:00, 09:00, 63:00:00
GenericSiteA,Generic Employee 19,42318,0.451273148, , In Reader,0.835636574, , Out Reader, 00:00, 00:00, 00:00, 09:00, 72:00:00
GenericSiteA,Generic Employee 19,42319,0.457881944, , In Reader,0.836990741, , Out Reader, 00:00, 00:00, 00:00, 09:00, 81:00:00
GenericSiteA,Generic Employee 19,42320,0.445590278, , In Reader,0.833668981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 90:15:00
GenericSiteA,Generic Employee 19,42323,0.446030093, , In Reader,0.839247685, , Out Reader, 00:00, 00:00, 00:00, 09:15, 99:30:00
GenericSiteA,Generic Employee 19,42324, , No Punch, ,0.836006944, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 19,42325,0.452581019, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 19,42326,0.453611111, , In Reader,0.837523148, , Out Reader, 00:00, 00:00, 00:00, 09:00, 108:30:00
GenericSiteA,Generic Employee 19,42327,0.331701389, , In Reader,0.713101852, , Out Reader, 00:00, 00:00, 00:00, 09:00, 117:30:00
GenericSiteA,Generic Employee 19,42331,0.454189815, , In Reader,0.836898148, , Out Reader, 00:00, 00:00, 00:00, 09:00, 126:30:00
GenericSiteA,Generic Employee 19,42332,0.446527778, , In Reader,0.837152778, , Out Reader, 00:00, 00:00, 00:00, 09:15, 135:45:00
GenericSiteA,Generic Employee 19,42333,0.411585648, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 20,42302, , No Punch, ,0.753703704, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 20,42302, , No Punch, ,0.410740741, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 20,42303,0.370810185, , In Reader,0.751886574, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 20,42304,0.369583333, , In Reader,0.753958333, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:00
GenericSiteA,Generic Employee 20,42305,0.481840278, , In Reader,0.878831019, , Out Reader, 00:00, 00:00, 00:00, 09:30, 27:30:00
GenericSiteA,Generic Employee 20,42312,0.438668981, , In Reader,0.836990741, , Out Reader, 00:00, 00:00, 00:00, 09:30, 37:00:00
GenericSiteA,Generic Employee 20,42314,0.450127315, , In Reader,0.836736111, , Out Reader, 00:00, 00:00, 00:00, 09:15, 46:15:00
GenericSiteA,Generic Employee 20,42315,0.439247685, , In Reader,0.835648148, , Out Reader, 00:00, 00:00, 00:00, 09:30, 55:45:00
GenericSiteA,Generic Employee 20,42316,0.406956019, , In Reader,0.794560185, , Out Reader, 00:00, 00:00, 00:00, 09:15, 65:00:00
GenericSiteA,Generic Employee 20,42318,0.320787037, , In Reader,0.71087963, , Out Reader, 00:00, 00:00, 00:00, 09:15, 74:15:00
GenericSiteA,Generic Employee 20,42319,0.320393519, , In Reader,0.716446759, , Out Reader, 00:00, 00:00, 00:00, 09:15, 83:30:00
GenericSiteA,Generic Employee 20,42320,0.447581019, , In Reader,0.836921296, , Out Reader, 00:00, 00:00, 00:00, 09:15, 92:45:00
GenericSiteA,Generic Employee 20,42322,0.448287037, , In Reader,0.835277778, , Out Reader, 00:00, 00:00, 00:00, 09:15, 102:00:00
GenericSiteA,Generic Employee 20,42323,0.32494213, , In Reader,0.711712963, , Out Reader, 00:00, 00:00, 00:00, 09:15, 111:15:00
GenericSiteA,Generic Employee 20,42324,0.318703704, , In Reader,0.713819444, , Out Reader, 00:00, 00:00, 00:00, 09:15, 120:30:00
GenericSiteA,Generic Employee 20,42325,0.321643519, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 20,42329,0.455324074, , In Reader,0.838587963, , Out Reader, 00:00, 00:00, 00:00, 09:00, 129:30:00
GenericSiteA,Generic Employee 20,42330,0.524502315, , In Reader,0.840023148, , Out Reader, 00:00, 00:00, 00:00, 07:15, 136:45:00
GenericSiteA,Generic Employee 20,42331,0.448634259, , In Reader,0.841469907, , Out Reader, 00:00, 00:00, 00:00, 09:15, 146:00:00
GenericSiteA,Generic Employee 20,42332,0.446643519, , In Reader,0.837118056, , Out Reader, 00:00, 00:00, 00:00, 09:15, 155:15:00
GenericSiteA,Generic Employee 21,42301,0.323321759, , In Reader,0.711909722, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 21,42302,0.36212963, , In Reader,0.752650463, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 21,42303,0.489861111, , In Reader,0.879108796, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:45:00
GenericSiteA,Generic Employee 21,42306,0.482638889, , In Reader,0.880347222, , Out Reader, 00:00, 00:00, 00:00, 09:15, 37:00:00
GenericSiteA,Generic Employee 21,42307,0.372222222, , In Reader,0.759606481, , Out Reader, 00:00, 00:00, 00:00, 09:00, 46:00:00
GenericSiteA,Generic Employee 21,42308,0.363680556, , In Reader,0.753344907, , Out Reader, 00:00, 00:00, 00:00, 09:15, 55:15:00
GenericSiteA,Generic Employee 21,42310,0.360648148, , In Reader,0.709953704, , Out Reader, 00:00, 00:00, 00:00, 08:15, 63:30:00
GenericSiteA,Generic Employee 21,42311,0.321122685, , In Reader,0.709976852, , Out Reader, 00:00, 00:00, 00:00, 09:15, 72:45:00
GenericSiteA,Generic Employee 21,42312,0.326145833, , In Reader,0.709675926, , Out Reader, 00:00, 00:00, 00:00, 09:00, 81:45:00
GenericSiteA,Generic Employee 21,42313,0.32849537, , In Reader,0.710902778, , Out Reader, 00:00, 00:00, 00:00, 09:00, 90:45:00
GenericSiteA,Generic Employee 21,42314,0.319224537, , In Reader,0.71181713, , Out Reader, 00:00, 00:00, 00:00, 09:15, 100:00:00
GenericSiteA,Generic Employee 21,42317,0.437893519, , In Reader,0.837071759, , Out Reader, 00:00, 00:00, 00:00, 09:30, 109:30:00
GenericSiteA,Generic Employee 21,42318,0.459872685, , In Reader,0.836539352, , Out Reader, 00:00, 00:00, 00:00, 09:00, 118:30:00
GenericSiteA,Generic Employee 21,42320,0.324108796, , In Reader,0.713969907, , Out Reader, 00:00, 00:00, 00:00, 09:15, 127:45:00
GenericSiteA,Generic Employee 21,42321,0.444201389, , In Reader,0.837858796, , Out Reader, 00:00, 00:00, 00:00, 09:15, 137:00:00
GenericSiteA,Generic Employee 21,42323,0.325972222, , In Reader,0.711574074, , Out Reader, 00:00, 00:00, 00:00, 09:00, 146:00:00
GenericSiteA,Generic Employee 21,42324,0.443541667, , In Reader,0.840381944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 155:15:00
GenericSiteA,Generic Employee 21,42325,0.443020833, , In Reader,0.839513889, , Out Reader, 00:00, 00:00, 00:00, 09:15, 164:30:00
GenericSiteA,Generic Employee 21,42326,0.454340278, , In Reader,0.840381944, , Out Reader, 00:00, 00:00, 00:00, 09:00, 173:30:00
GenericSiteA,Generic Employee 21,42327,0.325, , In Reader,0.712268519, , Out Reader, 00:00, 00:00, 00:00, 09:15, 182:45:00
GenericSiteA,Generic Employee 21,42330,0.323993056, , In Reader,0.721481481, , Out Reader, 00:00, 00:00, 00:00, 09:30, 192:15:00
GenericSiteA,Generic Employee 21,42331,0.322141204, , In Reader,0.713680556, , Out Reader, 00:00, 00:00, 00:00, 09:15, 201:30:00
GenericSiteA,Generic Employee 21,42332,0.330949074, , In Reader,0.711238426, , Out Reader, 00:00, 00:00, 00:00, 09:00, 210:30:00
GenericSiteA,Generic Employee 21,42333,0.32056713, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 22,42302,0.362071759, , In Reader,0.754166667, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 22,42305,0.363136574, , In Reader,0.757615741, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 22,42306,0.354768519, , In Reader,0.752523148, , Out Reader, 00:00, 00:00, 00:00, 09:30, 28:00:00
GenericSiteA,Generic Employee 22,42307,0.47287037, , In Reader,0.877453704, , Out Reader, 00:00, 00:00, 00:00, 09:30, 37:30:00
GenericSiteA,Generic Employee 22,42308,0.492488426, , In Reader,0.876736111, , Out Reader, 00:00, 00:00, 00:00, 09:00, 46:30:00
GenericSiteA,Generic Employee 22,42310,0.437430556, , In Reader,0.836678241, , Out Reader, 00:00, 00:00, 00:00, 09:30, 56:00:00
GenericSiteA,Generic Employee 22,42311,0.321608796, , In Reader,0.710231481, , Out Reader, 00:00, 00:00, 00:00, 09:15, 65:15:00
GenericSiteA,Generic Employee 22,42314,0.385613426, , In Reader,0.793657407, , Out Reader, 00:00, 00:00, 00:00, 09:45, 75:00:00
GenericSiteA,Generic Employee 22,42315,0.325081019, , In Reader,0.710231481, , Out Reader, 00:00, 00:00, 00:00, 09:15, 84:15:00
GenericSiteA,Generic Employee 22,42316,0.438819444, , In Reader,0.835902778, , Out Reader, 00:00, 00:00, 00:00, 09:30, 93:45:00
GenericSiteA,Generic Employee 23,42307,0.368946759, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 23,42308,0.485381944, , In Reader,0.876296296, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 23,42309,0.495231481, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
